,Date,Language,Ratings,Index,Year,Rank
10,,.NET,7.0,HackerNews,2014,20.0
11,,AI,75.0,HackerNews,2024,1.0
12,,AI,68.0,HackerNews,2023,6.0
13,,AI,74.0,HackerNews,2022,12.0
14,,AI,93.0,HackerNews,2021,11.0
15,,AI,59.0,HackerNews,2020,10.0
16,,AI,55.0,HackerNews,2019,18.0
17,,AI,59.0,HackerNews,2018,17.0
18,,AI,31.0,HackerNews,2017,27.0
19,,AI,8.0,HackerNews,2016,32.0
20,,AI,4.0,HackerNews,2015,35.0
21,,AI,1.0,HackerNews,2014,26.0
22,,AWS,46.0,HackerNews,2024,5.0
23,,AWS,75.0,HackerNews,2023,4.0
24,,AWS,162.0,HackerNews,2022,3.0
25,,AWS,187.0,HackerNews,2021,3.0
26,,AWS,122.0,HackerNews,2020,3.0
27,,AWS,139.0,HackerNews,2019,3.0
28,,AWS,152.0,HackerNews,2018,3.0
29,,AWS,130.0,HackerNews,2017,4.0
30,,AWS,81.0,HackerNews,2016,4.0
31,,AWS,47.0,HackerNews,2015,7.0
32,,AWS,19.0,HackerNews,2014,11.0
33,,Android,5.0,HackerNews,2024,22.0
34,,Android,25.0,HackerNews,2023,16.0
35,,Android,47.0,HackerNews,2022,19.0
36,,Android,55.0,HackerNews,2021,17.0
37,,Android,51.0,HackerNews,2020,13.0
38,,Android,71.0,HackerNews,2019,13.0
39,,Android,67.0,HackerNews,2018,15.0
40,,Android,92.0,HackerNews,2017,12.0
41,,Android,66.0,HackerNews,2016,7.0
42,,Android,47.0,HackerNews,2015,7.0
43,,Android,37.0,HackerNews,2014,3.0
44,,AngularJS,5.0,HackerNews,2024,22.0
45,,AngularJS,2.0,HackerNews,2023,33.0
46,,AngularJS,28.0,HackerNews,2022,26.0
47,,AngularJS,29.0,HackerNews,2021,25.0
48,,AngularJS,22.0,HackerNews,2020,23.0
49,,AngularJS,33.0,HackerNews,2019,25.0
50,,AngularJS,38.0,HackerNews,2018,22.0
51,,AngularJS,51.0,HackerNews,2017,20.0
52,,AngularJS,31.0,HackerNews,2016,19.0
53,,AngularJS,42.0,HackerNews,2015,9.0
54,,AngularJS,23.0,HackerNews,2014,8.0
55,,Ansible,4.0,HackerNews,2024,23.0
56,,Ansible,4.0,HackerNews,2023,31.0
57,,Ansible,11.0,HackerNews,2022,35.0
58,,Ansible,26.0,HackerNews,2021,28.0
59,,Ansible,18.0,HackerNews,2020,26.0
60,,Ansible,16.0,HackerNews,2019,32.0
61,,Ansible,22.0,HackerNews,2018,29.0
62,,Ansible,30.0,HackerNews,2017,28.0
63,,Ansible,15.0,HackerNews,2016,26.0
64,,Ansible,12.0,HackerNews,2015,27.0
65,,Ansible,3.0,HackerNews,2014,24.0
66,,Avalanche,2.0,HackerNews,2023,33.0
67,,BackboneJS,2.0,HackerNews,2024,25.0
68,,BackboneJS,1.0,HackerNews,2023,34.0
69,,BackboneJS,3.0,HackerNews,2022,42.0
70,,BackboneJS,5.0,HackerNews,2021,45.0
71,,BackboneJS,1.0,HackerNews,2020,41.0
72,,BackboneJS,2.0,HackerNews,2019,45.0
73,,BackboneJS,10.0,HackerNews,2018,38.0
74,,BackboneJS,17.0,HackerNews,2017,34.0
75,,BackboneJS,13.0,HackerNews,2016,27.0
76,,BackboneJS,22.0,HackerNews,2015,20.0
77,,BackboneJS,19.0,HackerNews,2014,11.0
78,,Bench,1.0,HackerNews,2023,34.0
79,,Bench,1.0,HackerNews,2022,44.0
80,,Bench,2.0,HackerNews,2021,48.0
81,,Bench,1.0,HackerNews,2020,41.0
82,,Blockchain,5.0,HackerNews,2024,22.0
83,,Blockchain,14.0,HackerNews,2023,21.0
84,,Blockchain,19.0,HackerNews,2022,30.0
85,,Blockchain,14.0,HackerNews,2021,38.0
86,,Blockchain,7.0,HackerNews,2020,35.0
87,,Blockchain,14.0,HackerNews,2019,34.0
88,,Blockchain,22.0,HackerNews,2018,29.0
89,,Blockchain,7.0,HackerNews,2017,43.0
90,,Blockchain,2.0,HackerNews,2016,38.0
91,,Blockchain,1.0,HackerNews,2015,38.0
92,,C/C++,1.0,HackerNews,2024,26.0
93,,C/C++,5.0,HackerNews,2023,30.0
94,,C/C++,4.0,HackerNews,2022,41.0
95,,C/C++,7.0,HackerNews,2021,44.0
96,,C/C++,6.0,HackerNews,2020,36.0
97,,C/C++,5.0,HackerNews,2019,42.0
98,,C/C++,6.0,HackerNews,2018,41.0
99,,C/C++,6.0,HackerNews,2017,44.0
100,,C/C++,2.0,HackerNews,2016,38.0
101,,C/C++,5.0,HackerNews,2015,34.0
102,,C/C++,1.0,HackerNews,2014,26.0
103,,Canvas,2.0,HackerNews,2024,25.0
104,,Canvas,2.0,HackerNews,2023,33.0
105,,Canvas,4.0,HackerNews,2022,41.0
106,,Canvas,2.0,HackerNews,2021,48.0
107,,Canvas,2.0,HackerNews,2020,40.0
108,,Canvas,2.0,HackerNews,2019,45.0
109,,Canvas,1.0,HackerNews,2018,45.0
110,,Canvas,2.0,HackerNews,2017,48.0
111,,Canvas,1.0,HackerNews,2016,39.0
112,,Clojure,1.0,HackerNews,2024,26.0
113,,Clojure,4.0,HackerNews,2023,31.0
114,,Clojure,10.0,HackerNews,2022,36.0
115,,Clojure,17.0,HackerNews,2021,36.0
116,,Clojure,9.0,HackerNews,2020,33.0
117,,Clojure,14.0,HackerNews,2019,34.0
118,,Clojure,17.0,HackerNews,2018,32.0
119,,Clojure,18.0,HackerNews,2017,33.0
120,,Clojure,16.0,HackerNews,2016,25.0
121,,Clojure,8.0,HackerNews,2015,31.0
122,,Clojure,6.0,HackerNews,2014,21.0
123,,Compass,1.0,HackerNews,2023,34.0
124,,Compass,1.0,HackerNews,2022,44.0
125,,Compass,3.0,HackerNews,2021,47.0
126,,Compass,1.0,HackerNews,2020,41.0
127,,Compass,2.0,HackerNews,2019,45.0
128,,Compass,2.0,HackerNews,2018,44.0
129,,Compass,1.0,HackerNews,2016,39.0
130,,Compass,3.0,HackerNews,2014,24.0
131,,Computational Biology,1.0,HackerNews,2024,26.0
132,,Computational Biology,2.0,HackerNews,2023,33.0
133,,Computational Biology,2.0,HackerNews,2022,43.0
134,,Computational Biology,1.0,HackerNews,2020,41.0
135,,Computational Biology,2.0,HackerNews,2018,44.0
136,,Computational Biology,2.0,HackerNews,2017,48.0
137,,Computational Biology,2.0,HackerNews,2016,38.0
138,,Computational Biology,1.0,HackerNews,2015,38.0
139,,Computer Science,8.0,HackerNews,2024,19.0
140,,Computer Science,5.0,HackerNews,2023,30.0
141,,Computer Science,6.0,HackerNews,2022,39.0
142,,Computer Science,10.0,HackerNews,2021,41.0
143,,Computer Science,9.0,HackerNews,2020,33.0
144,,Computer Science,12.0,HackerNews,2019,36.0
145,,Computer Science,14.0,HackerNews,2018,35.0
146,,Computer Science,21.0,HackerNews,2017,31.0
147,,Computer Science,15.0,HackerNews,2016,26.0
148,,Computer Science,14.0,HackerNews,2015,25.0
149,,Computer Science,9.0,HackerNews,2014,18.0
150,,Computer Vision,9.0,HackerNews,2024,18.0
151,,Computer Vision,8.0,HackerNews,2023,27.0
152,,Computer Vision,10.0,HackerNews,2022,36.0
153,,Computer Vision,18.0,HackerNews,2021,35.0
154,,Computer Vision,11.0,HackerNews,2020,31.0
155,,Computer Vision,11.0,HackerNews,2019,37.0
156,,Computer Vision,13.0,HackerNews,2018,36.0
157,,Computer Vision,18.0,HackerNews,2017,33.0
158,,Computer Vision,9.0,HackerNews,2016,31.0
159,,Computer Vision,4.0,HackerNews,2015,35.0
160,,Computer Vision,3.0,HackerNews,2014,24.0
161,,Cordova,1.0,HackerNews,2021,49.0
162,,Cordova,1.0,HackerNews,2020,41.0
163,,Cordova,4.0,HackerNews,2017,46.0
164,,Cordova,3.0,HackerNews,2016,37.0
165,,Cordova,2.0,HackerNews,2015,37.0
166,,Cordova,1.0,HackerNews,2014,26.0
167,,CouchDB,1.0,HackerNews,2021,49.0
168,,CouchDB,1.0,HackerNews,2020,41.0
169,,CouchDB,2.0,HackerNews,2019,45.0
170,,CouchDB,1.0,HackerNews,2017,49.0
171,,CouchDB,1.0,HackerNews,2016,39.0
172,,CouchDB,2.0,HackerNews,2015,37.0
173,,Cryptography,2.0,HackerNews,2024,25.0
174,,Cryptography,5.0,HackerNews,2023,30.0
175,,Cryptography,6.0,HackerNews,2022,39.0
176,,Cryptography,4.0,HackerNews,2021,46.0
177,,Cryptography,4.0,HackerNews,2020,38.0
178,,Cryptography,8.0,HackerNews,2019,39.0
179,,Cryptography,7.0,HackerNews,2018,40.0
180,,Cryptography,2.0,HackerNews,2017,48.0
181,,Cryptography,3.0,HackerNews,2016,37.0
182,,Cryptography,1.0,HackerNews,2015,38.0
183,,Cryptography,2.0,HackerNews,2014,25.0
184,,Cypress,2.0,HackerNews,2024,25.0
185,,Cypress,2.0,HackerNews,2023,33.0
186,,Cypress,4.0,HackerNews,2022,41.0
187,,Cypress,4.0,HackerNews,2021,46.0
188,,Cypress,2.0,HackerNews,2020,40.0
189,,Cypress,5.0,HackerNews,2019,42.0
190,,DLang,1.0,HackerNews,2022,44.0
191,,DLang,1.0,HackerNews,2021,49.0
192,,Dart,1.0,HackerNews,2022,44.0
193,,Dart,1.0,HackerNews,2021,49.0
194,,Dart,1.0,HackerNews,2020,41.0
195,,Dart,1.0,HackerNews,2019,46.0
196,,Dart,1.0,HackerNews,2017,49.0
197,,Dart,1.0,HackerNews,2015,38.0
198,,Data Engineering,4.0,HackerNews,2024,23.0
199,,Data Engineering,6.0,HackerNews,2023,29.0
200,,Data Engineering,12.0,HackerNews,2022,34.0
201,,Data Engineering,16.0,HackerNews,2021,37.0
202,,Data Engineering,8.0,HackerNews,2020,34.0
203,,Data Engineering,11.0,HackerNews,2019,37.0
204,,Data Engineering,7.0,HackerNews,2018,40.0
205,,Data Engineering,11.0,HackerNews,2017,40.0
206,,Data Engineering,4.0,HackerNews,2016,36.0
207,,Data Engineering,4.0,HackerNews,2015,35.0
208,,Data Science,26.0,HackerNews,2024,7.0
209,,Data Science,30.0,HackerNews,2023,12.0
210,,Data Science,70.0,HackerNews,2022,13.0
211,,Data Science,94.0,HackerNews,2021,10.0
212,,Data Science,49.0,HackerNews,2020,15.0
213,,Data Science,94.0,HackerNews,2019,9.0
214,,Data Science,115.0,HackerNews,2018,6.0
215,,Data Science,104.0,HackerNews,2017,8.0
216,,Data Science,82.0,HackerNews,2016,3.0
217,,Data Science,37.0,HackerNews,2015,11.0
218,,Data Science,24.0,HackerNews,2014,7.0
219,,Data Visualization,2.0,HackerNews,2024,25.0
220,,Data Visualization,2.0,HackerNews,2023,33.0
221,,Data Visualization,3.0,HackerNews,2022,42.0
222,,Data Visualization,5.0,HackerNews,2021,45.0
223,,Data Visualization,7.0,HackerNews,2020,35.0
224,,Data Visualization,2.0,HackerNews,2019,45.0
225,,Data Visualization,6.0,HackerNews,2018,41.0
226,,Data Visualization,5.0,HackerNews,2017,45.0
227,,Data Visualization,2.0,HackerNews,2016,38.0
228,,Data Visualization,7.0,HackerNews,2015,32.0
229,,Data Visualization,7.0,HackerNews,2014,20.0
230,,Delphi,1.0,HackerNews,2021,49.0
231,,Delphi,1.0,HackerNews,2019,46.0
232,,DevOps,25.0,HackerNews,2024,8.0
233,,DevOps,46.0,HackerNews,2023,8.0
234,,DevOps,92.0,HackerNews,2022,9.0
235,,DevOps,115.0,HackerNews,2021,7.0
236,,DevOps,63.0,HackerNews,2020,8.0
237,,DevOps,95.0,HackerNews,2019,8.0
238,,DevOps,80.0,HackerNews,2018,12.0
239,,DevOps,112.0,HackerNews,2017,6.0
240,,DevOps,55.0,HackerNews,2016,11.0
241,,DevOps,34.0,HackerNews,2015,13.0
242,,DevOps,18.0,HackerNews,2014,12.0
243,,Django,15.0,HackerNews,2024,14.0
244,,Django,28.0,HackerNews,2023,13.0
245,,Django,50.0,HackerNews,2022,17.0
246,,Django,49.0,HackerNews,2021,19.0
247,,Django,24.0,HackerNews,2020,21.0
248,,Django,51.0,HackerNews,2019,19.0
249,,Django,52.0,HackerNews,2018,19.0
250,,Django,44.0,HackerNews,2017,23.0
251,,Django,34.0,HackerNews,2016,18.0
252,,Django,25.0,HackerNews,2015,18.0
253,,Django,22.0,HackerNews,2014,9.0
254,,Docker,15.0,HackerNews,2024,14.0
255,,Docker,33.0,HackerNews,2023,11.0
256,,Docker,46.0,HackerNews,2022,20.0
257,,Docker,79.0,HackerNews,2021,13.0
258,,Docker,60.0,HackerNews,2020,9.0
259,,Docker,92.0,HackerNews,2019,10.0
260,,Docker,75.0,HackerNews,2018,14.0
261,,Docker,87.0,HackerNews,2017,13.0
262,,Docker,38.0,HackerNews,2016,17.0
263,,Docker,20.0,HackerNews,2015,21.0
264,,Docker,2.0,HackerNews,2014,25.0
265,,ERLang,1.0,HackerNews,2022,44.0
266,,ERLang,2.0,HackerNews,2021,48.0
267,,ERLang,1.0,HackerNews,2020,41.0
268,,ERLang,5.0,HackerNews,2019,42.0
269,,ERLang,6.0,HackerNews,2018,41.0
270,,ERLang,4.0,HackerNews,2017,46.0
271,,ERLang,5.0,HackerNews,2016,35.0
272,,ERLang,1.0,HackerNews,2015,38.0
273,,ERLang,1.0,HackerNews,2014,26.0
274,,Ember,1.0,HackerNews,2024,26.0
275,,Ember,3.0,HackerNews,2022,42.0
276,,Ember,8.0,HackerNews,2021,43.0
277,,Ember,3.0,HackerNews,2020,39.0
278,,Ember,9.0,HackerNews,2019,38.0
279,,Ember,14.0,HackerNews,2018,35.0
280,,Ember,20.0,HackerNews,2017,32.0
281,,Ember,11.0,HackerNews,2016,29.0
282,,Ember,13.0,HackerNews,2015,26.0
283,,Ember,6.0,HackerNews,2014,21.0
284,,Ethereum,1.0,HackerNews,2024,26.0
285,,Ethereum,3.0,HackerNews,2023,32.0
286,,Ethereum,5.0,HackerNews,2022,40.0
287,,Ethereum,7.0,HackerNews,2021,44.0
288,,Ethereum,6.0,HackerNews,2020,36.0
289,,Ethereum,3.0,HackerNews,2019,44.0
290,,Ethereum,5.0,HackerNews,2018,42.0
291,,Ethereum,4.0,HackerNews,2017,46.0
292,,Fintech,4.0,HackerNews,2024,23.0
293,,Fintech,6.0,HackerNews,2023,29.0
294,,Fintech,32.0,HackerNews,2022,24.0
295,,Fintech,32.0,HackerNews,2021,24.0
296,,Fintech,11.0,HackerNews,2020,31.0
297,,Fintech,17.0,HackerNews,2019,31.0
298,,Fintech,17.0,HackerNews,2018,32.0
299,,Fintech,20.0,HackerNews,2017,32.0
300,,Fintech,5.0,HackerNews,2016,35.0
301,,Fintech,6.0,HackerNews,2015,33.0
302,,Flask,4.0,HackerNews,2024,23.0
303,,Flask,9.0,HackerNews,2023,26.0
304,,Flask,9.0,HackerNews,2022,37.0
305,,Flask,17.0,HackerNews,2021,36.0
306,,Flask,12.0,HackerNews,2020,30.0
307,,Flask,16.0,HackerNews,2019,32.0
308,,Flask,17.0,HackerNews,2018,32.0
309,,Flask,17.0,HackerNews,2017,34.0
310,,Flask,7.0,HackerNews,2016,33.0
311,,Flask,7.0,HackerNews,2015,32.0
312,,Flask,5.0,HackerNews,2014,22.0
313,,Flexport,1.0,HackerNews,2023,34.0
314,,Flexport,3.0,HackerNews,2022,42.0
315,,Flexport,1.0,HackerNews,2021,49.0
316,,Flexport,1.0,HackerNews,2020,41.0
317,,Flexport,1.0,HackerNews,2017,49.0
318,,Flexport,1.0,HackerNews,2016,39.0
319,,Flexport,1.0,HackerNews,2015,38.0
320,,Fortran,1.0,HackerNews,2024,26.0
321,,Fortran,2.0,HackerNews,2023,33.0
322,,Fortran,1.0,HackerNews,2019,46.0
323,,Fortran,1.0,HackerNews,2016,39.0
324,,Git,7.0,HackerNews,2024,20.0
325,,Git,8.0,HackerNews,2023,27.0
326,,Git,13.0,HackerNews,2022,33.0
327,,Git,16.0,HackerNews,2021,37.0
328,,Git,2.0,HackerNews,2020,40.0
329,,Git,17.0,HackerNews,2019,31.0
330,,Git,22.0,HackerNews,2018,29.0
331,,Git,30.0,HackerNews,2017,28.0
332,,Git,16.0,HackerNews,2016,25.0
333,,Git,18.0,HackerNews,2015,22.0
334,,Git,8.0,HackerNews,2014,19.0
335,,GitHub,25.0,HackerNews,2024,8.0
336,,GitHub,24.0,HackerNews,2023,17.0
337,,GitHub,52.0,HackerNews,2022,16.0
338,,GitHub,53.0,HackerNews,2021,18.0
339,,GitHub,26.0,HackerNews,2020,20.0
340,,GitHub,35.0,HackerNews,2019,24.0
341,,GitHub,53.0,HackerNews,2018,18.0
342,,GitHub,56.0,HackerNews,2017,18.0
343,,GitHub,43.0,HackerNews,2016,16.0
344,,GitHub,43.0,HackerNews,2015,8.0
345,,GitHub,27.0,HackerNews,2014,6.0
346,,GoLang,23.0,HackerNews,2024,10.0
347,,GoLang,46.0,HackerNews,2023,8.0
348,,GoLang,104.0,HackerNews,2022,7.0
349,,GoLang,101.0,HackerNews,2021,9.0
350,,GoLang,55.0,HackerNews,2020,12.0
351,,GoLang,89.0,HackerNews,2019,11.0
352,,GoLang,77.0,HackerNews,2018,13.0
353,,GoLang,82.0,HackerNews,2017,14.0
354,,GoLang,51.0,HackerNews,2016,13.0
355,,GoLang,27.0,HackerNews,2015,16.0
356,,GoLang,6.0,HackerNews,2014,21.0
357,,GraphQL,12.0,HackerNews,2024,15.0
358,,GraphQL,17.0,HackerNews,2023,19.0
359,,GraphQL,55.0,HackerNews,2022,15.0
360,,GraphQL,59.0,HackerNews,2021,16.0
361,,GraphQL,35.0,HackerNews,2020,17.0
362,,GraphQL,39.0,HackerNews,2019,22.0
363,,GraphQL,22.0,HackerNews,2018,29.0
364,,GraphQL,5.0,HackerNews,2017,45.0
365,,GraphQL,2.0,HackerNews,2016,38.0
366,,Groovy,1.0,HackerNews,2024,26.0
367,,Groovy,3.0,HackerNews,2022,42.0
368,,Groovy,1.0,HackerNews,2021,49.0
369,,Groovy,1.0,HackerNews,2020,41.0
370,,Groovy,1.0,HackerNews,2019,46.0
371,,Groovy,1.0,HackerNews,2018,45.0
372,,Groovy,2.0,HackerNews,2017,48.0
373,,Groovy,2.0,HackerNews,2016,38.0
374,,Groovy,1.0,HackerNews,2015,38.0
375,,HBase,2.0,HackerNews,2022,43.0
376,,HBase,1.0,HackerNews,2020,41.0
377,,HBase,4.0,HackerNews,2019,43.0
378,,HBase,1.0,HackerNews,2018,45.0
379,,HBase,3.0,HackerNews,2017,47.0
380,,HBase,2.0,HackerNews,2016,38.0
381,,HBase,3.0,HackerNews,2015,36.0
382,,HBase,3.0,HackerNews,2014,24.0
383,,HTML/CSS,2.0,HackerNews,2022,43.0
384,,HTML/CSS,8.0,HackerNews,2021,43.0
385,,HTML/CSS,2.0,HackerNews,2020,40.0
386,,HTML/CSS,5.0,HackerNews,2019,42.0
387,,HTML/CSS,10.0,HackerNews,2018,38.0
388,,HTML/CSS,4.0,HackerNews,2017,46.0
389,,HTML/CSS,4.0,HackerNews,2016,36.0
390,,HTML/CSS,9.0,HackerNews,2015,30.0
391,,HTML/CSS,9.0,HackerNews,2014,18.0
392,,Hadoop,3.0,HackerNews,2022,42.0
393,,Hadoop,5.0,HackerNews,2021,45.0
394,,Hadoop,3.0,HackerNews,2020,39.0
395,,Hadoop,11.0,HackerNews,2019,37.0
396,,Hadoop,14.0,HackerNews,2018,35.0
397,,Hadoop,24.0,HackerNews,2017,30.0
398,,Hadoop,12.0,HackerNews,2016,28.0
399,,Hadoop,16.0,HackerNews,2015,23.0
400,,Hadoop,7.0,HackerNews,2014,20.0
401,,Haskell,1.0,HackerNews,2024,26.0
402,,Haskell,3.0,HackerNews,2023,32.0
403,,Haskell,14.0,HackerNews,2022,32.0
404,,Haskell,10.0,HackerNews,2021,41.0
405,,Haskell,7.0,HackerNews,2020,35.0
406,,Haskell,6.0,HackerNews,2019,41.0
407,,Haskell,12.0,HackerNews,2018,37.0
408,,Haskell,11.0,HackerNews,2017,40.0
409,,Haskell,10.0,HackerNews,2016,30.0
410,,Haskell,3.0,HackerNews,2015,36.0
411,,Haskell,2.0,HackerNews,2014,25.0
412,,Heroku,2.0,HackerNews,2024,25.0
413,,Heroku,5.0,HackerNews,2023,30.0
414,,Heroku,14.0,HackerNews,2022,32.0
415,,Heroku,10.0,HackerNews,2021,41.0
416,,Heroku,13.0,HackerNews,2020,29.0
417,,Heroku,7.0,HackerNews,2019,40.0
418,,Heroku,16.0,HackerNews,2018,33.0
419,,Heroku,16.0,HackerNews,2017,35.0
420,,Heroku,8.0,HackerNews,2016,32.0
421,,Heroku,7.0,HackerNews,2015,32.0
422,,Heroku,2.0,HackerNews,2014,25.0
423,,Hive,3.0,HackerNews,2022,42.0
424,,Hive,1.0,HackerNews,2021,49.0
425,,Hive,1.0,HackerNews,2020,41.0
426,,Hive,3.0,HackerNews,2019,44.0
427,,Hive,4.0,HackerNews,2018,43.0
428,,Hive,3.0,HackerNews,2017,47.0
429,,Hive,4.0,HackerNews,2016,36.0
430,,Hive,2.0,HackerNews,2015,37.0
431,,Hive,1.0,HackerNews,2014,26.0
432,,InfluxDB,2.0,HackerNews,2022,43.0
433,,InfluxDB,3.0,HackerNews,2021,47.0
434,,InfluxDB,2.0,HackerNews,2020,40.0
435,,InfluxDB,4.0,HackerNews,2019,43.0
436,,InfluxDB,2.0,HackerNews,2018,44.0
437,,InfluxDB,3.0,HackerNews,2017,47.0
438,,Ionic,4.0,HackerNews,2021,46.0
439,,Ionic,4.0,HackerNews,2020,38.0
440,,Ionic,1.0,HackerNews,2018,45.0
441,,Ionic,3.0,HackerNews,2017,47.0
442,,Ionic,2.0,HackerNews,2016,38.0
443,,Ionic,1.0,HackerNews,2014,26.0
444,,Java,17.0,HackerNews,2024,13.0
445,,Java,30.0,HackerNews,2023,12.0
446,,Java,48.0,HackerNews,2022,18.0
447,,Java,64.0,HackerNews,2021,15.0
448,,Java,44.0,HackerNews,2020,16.0
449,,Java,60.0,HackerNews,2019,17.0
450,,Java,82.0,HackerNews,2018,11.0
451,,Java,99.0,HackerNews,2017,10.0
452,,Java,47.0,HackerNews,2016,15.0
453,,Java,26.0,HackerNews,2015,17.0
454,,Java,13.0,HackerNews,2014,15.0
455,,JavaScript,26.0,HackerNews,2024,7.0
456,,JavaScript,27.0,HackerNews,2023,14.0
457,,JavaScript,84.0,HackerNews,2022,10.0
458,,JavaScript,115.0,HackerNews,2021,7.0
459,,JavaScript,77.0,HackerNews,2020,7.0
460,,JavaScript,102.0,HackerNews,2019,6.0
461,,JavaScript,151.0,HackerNews,2018,4.0
462,,JavaScript,170.0,HackerNews,2017,2.0
463,,JavaScript,106.0,HackerNews,2016,2.0
464,,JavaScript,87.0,HackerNews,2015,2.0
465,,JavaScript,59.0,HackerNews,2014,2.0
466,,Julia,3.0,HackerNews,2023,32.0
467,,Julia,7.0,HackerNews,2022,38.0
468,,Julia,4.0,HackerNews,2021,46.0
469,,Julia,3.0,HackerNews,2020,39.0
470,,Julia,4.0,HackerNews,2019,43.0
471,,Julia,2.0,HackerNews,2018,44.0
472,,Julia,3.0,HackerNews,2017,47.0
473,,Julia,3.0,HackerNews,2016,37.0
474,,Julia,1.0,HackerNews,2015,38.0
475,,Julia,1.0,HackerNews,2014,26.0
476,,Kafka,2.0,HackerNews,2024,25.0
477,,Kafka,10.0,HackerNews,2023,25.0
478,,Kafka,27.0,HackerNews,2022,27.0
479,,Kafka,21.0,HackerNews,2021,32.0
480,,Kafka,16.0,HackerNews,2020,27.0
481,,Kafka,28.0,HackerNews,2019,26.0
482,,Kafka,23.0,HackerNews,2018,28.0
483,,Kafka,28.0,HackerNews,2017,29.0
484,,Kafka,13.0,HackerNews,2016,27.0
485,,Kafka,6.0,HackerNews,2015,33.0
486,,Kafka,2.0,HackerNews,2014,25.0
487,,KnockoutJS,1.0,HackerNews,2022,44.0
488,,KnockoutJS,1.0,HackerNews,2021,49.0
489,,KnockoutJS,1.0,HackerNews,2020,41.0
490,,KnockoutJS,2.0,HackerNews,2019,45.0
491,,KnockoutJS,2.0,HackerNews,2018,44.0
492,,KnockoutJS,1.0,HackerNews,2017,49.0
493,,KnockoutJS,2.0,HackerNews,2015,37.0
494,,KnockoutJS,3.0,HackerNews,2014,24.0
495,,Kotlin,7.0,HackerNews,2024,20.0
496,,Kotlin,14.0,HackerNews,2023,21.0
497,,Kotlin,38.0,HackerNews,2022,22.0
498,,Kotlin,35.0,HackerNews,2021,23.0
499,,Kotlin,18.0,HackerNews,2020,26.0
500,,Kotlin,17.0,HackerNews,2019,31.0
501,,Kotlin,13.0,HackerNews,2018,36.0
502,,Kotlin,4.0,HackerNews,2017,46.0
503,,Kotlin,2.0,HackerNews,2016,38.0
504,,Kotlin,1.0,HackerNews,2014,26.0
505,,Kubernetes,15.0,HackerNews,2024,14.0
506,,Kubernetes,45.0,HackerNews,2023,9.0
507,,Kubernetes,81.0,HackerNews,2022,11.0
508,,Kubernetes,77.0,HackerNews,2021,14.0
509,,Kubernetes,58.0,HackerNews,2020,11.0
510,,Kubernetes,80.0,HackerNews,2019,12.0
511,,Kubernetes,36.0,HackerNews,2018,23.0
512,,Kubernetes,38.0,HackerNews,2017,25.0
513,,Kubernetes,5.0,HackerNews,2016,35.0
514,,LLAMA,2.0,HackerNews,2024,25.0
515,,LLM,22.0,HackerNews,2024,11.0
516,,LLM,3.0,HackerNews,2023,32.0
517,,Lambda,2.0,HackerNews,2024,25.0
518,,Lambda,5.0,HackerNews,2023,30.0
519,,Lambda,16.0,HackerNews,2022,31.0
520,,Lambda,23.0,HackerNews,2021,30.0
521,,Lambda,11.0,HackerNews,2020,31.0
522,,Lambda,19.0,HackerNews,2019,30.0
523,,Lambda,15.0,HackerNews,2018,34.0
524,,Lambda,5.0,HackerNews,2017,45.0
525,,Lambda,1.0,HackerNews,2016,39.0
526,,Laravel,2.0,HackerNews,2024,25.0
527,,Laravel,4.0,HackerNews,2023,31.0
528,,Laravel,7.0,HackerNews,2022,38.0
529,,Laravel,11.0,HackerNews,2021,40.0
530,,Laravel,5.0,HackerNews,2020,37.0
531,,Laravel,3.0,HackerNews,2019,44.0
532,,Laravel,12.0,HackerNews,2018,37.0
533,,Laravel,5.0,HackerNews,2017,45.0
534,,Laravel,2.0,HackerNews,2016,38.0
535,,Laravel,1.0,HackerNews,2015,38.0
536,,Linux,17.0,HackerNews,2024,13.0
537,,Linux,26.0,HackerNews,2023,15.0
538,,Linux,39.0,HackerNews,2022,21.0
539,,Linux,44.0,HackerNews,2021,20.0
540,,Linux,23.0,HackerNews,2020,22.0
541,,Linux,38.0,HackerNews,2019,23.0
542,,Linux,45.0,HackerNews,2018,20.0
543,,Linux,65.0,HackerNews,2017,17.0
544,,Linux,30.0,HackerNews,2016,20.0
545,,Linux,35.0,HackerNews,2015,12.0
546,,Linux,18.0,HackerNews,2014,12.0
547,,Lisp,1.0,HackerNews,2024,26.0
548,,Lisp,2.0,HackerNews,2022,43.0
549,,Lisp,1.0,HackerNews,2021,49.0
550,,Lisp,1.0,HackerNews,2020,41.0
551,,Lisp,3.0,HackerNews,2019,44.0
552,,Lisp,2.0,HackerNews,2018,44.0
553,,Lisp,3.0,HackerNews,2017,47.0
554,,Lisp,1.0,HackerNews,2014,26.0
555,,MLOps,3.0,HackerNews,2024,24.0
556,,MLOps,1.0,HackerNews,2023,34.0
557,,MLOps,3.0,HackerNews,2022,42.0
558,,MLOps,2.0,HackerNews,2021,48.0
559,,MLOps,1.0,HackerNews,2020,41.0
560,,Machine Learning,51.0,HackerNews,2024,4.0
561,,Machine Learning,73.0,HackerNews,2023,5.0
562,,Machine Learning,106.0,HackerNews,2022,6.0
563,,Machine Learning,120.0,HackerNews,2021,6.0
564,,Machine Learning,84.0,HackerNews,2020,5.0
